attempt_id,player_id,mission_id,attempt_date,difficulty_selected,actual_playtime_mins,completed,deaths_count,used_stealth,outcome,attempt_number
3136,83,8,2023-12-09,Easy,39.0,1,1,1,Completed,1
3137,83,9,2024-02-20,Easy,33.1,1,0,0,Completed,1
3138,83,10,2023-12-18,Easy,38.8,1,0,1,Completed,1
3139,83,11,2024-05-12,Easy,32.2,1,0,1,Completed,1
3140,83,12,2024-02-17,Easy,52.4,1,2,0,Completed,1
3141,83,13,2024-03-10,Easy,13.8,1,0,0,Completed,1
3142,83,14,2024-03-15,Easy,25.5,1,0,1,Completed,1
3143,83,15,2024-01-31,Easy,14.9,1,1,1,Completed,1
3144,83,16,2024-05-04,Easy,14.6,1,1,1,Completed,1
3145,83,17,2024-02-03,Easy,21.1,1,0,1,Completed,1
3146,83,18,2024-05-11,Easy,22.7,1,0,1,Completed,1
3147,83,19,2024-02-03,Easy,14.3,1,0,1,Completed,1
3148,83,20,2024-01-16,Easy,17.8,1,0,1,Completed,1
3149,83,21,2024-03-04,Easy,13.6,1,0,1,Completed,1
3150,83,22,2024-04-04,Easy,8.6,1,0,1,Completed,1
3151,83,23,2023-11-24,Easy,9.0,1,0,1,Completed,1
3152,83,24,2024-04-05,Easy,20.7,1,0,1,Completed,1
3153,83,24,2024-05-23,Easy,19.7,1,3,1,Completed,2
3154,83,25,2024-01-04,Easy,17.5,1,1,1,Completed,1
3155,83,26,2024-05-06,Easy,8.9,1,1,0,Completed,1
3156,83,27,2024-01-15,Easy,12.8,1,0,1,Completed,1
3157,83,28,2023-12-13,Easy,13.8,1,0,1,Completed,1
3158,83,28,2024-03-20,Easy,15.7,1,0,1,Completed,2
3159,83,29,2024-02-29,Easy,15.1,1,0,0,Completed,1
3160,83,29,2024-05-23,Easy,24.4,1,0,0,Completed,2
3161,83,30,2024-01-30,Easy,16.5,1,0,0,Completed,1
3162,83,31,2024-06-28,Easy,7.8,1,0,1,Completed,1
3163,83,32,2024-02-12,Easy,9.2,1,0,1,Completed,1
3164,83,32,2023-11-21,Easy,7.3,0,0,1,Failed,2
3165,83,33,2024-05-17,Easy,6.4,1,0,0,Completed,1
3166,83,34,2024-06-18,Easy,11.8,1,0,1,Completed,1
3167,83,35,2024-02-17,Easy,8.5,1,3,1,Completed,1
3168,84,1,2024-06-25,Normal,21.6,1,1,0,Completed,1
3169,84,2,2024-06-27,Normal,45.8,1,0,0,Completed,1
3170,84,3,2024-06-30,Normal,39.3,1,3,0,Completed,1
3171,84,4,2024-06-21,Normal,66.3,1,0,0,Completed,1
3172,84,5,2024-06-25,Normal,39.8,1,5,0,Completed,1
3173,84,6,2024-06-30,Normal,23.5,0,0,0,Failed,1
3174,84,7,2024-06-26,Normal,47.2,1,2,0,Completed,1
3175,84,8,2024-06-28,Normal,46.4,1,9,0,Completed,1
3176,84,9,2024-06-24,Normal,28.8,0,7,0,Abandoned,1
3177,84,9,2024-06-28,Normal,73.6,1,8,0,Completed,2
3178,84,9,2024-06-22,Normal,20.7,0,9,0,Failed,3
3179,84,10,2024-06-20,Normal,60.4,1,4,0,Completed,1
3180,84,11,2024-06-27,Normal,51.7,1,3,0,Completed,1
3181,84,12,2024-06-21,Normal,31.3,0,3,0,Abandoned,1
3182,84,12,2024-06-20,Normal,24.3,0,1,0,Failed,2
3183,84,12,2024-06-23,Normal,65.4,1,4,0,Completed,3
3184,84,13,2024-06-22,Normal,19.5,1,2,0,Completed,1
3185,84,14,2024-06-19,Normal,25.1,1,2,0,Completed,1
3186,84,15,2024-06-30,Normal,22.9,1,0,0,Completed,1
3187,84,16,2024-06-30,Normal,34.3,1,0,0,Completed,1
3188,84,17,2024-06-23,Normal,37.9,1,2,1,Completed,1
3189,84,18,2024-06-30,Normal,48.7,1,2,0,Completed,1
3190,84,19,2024-06-29,Normal,16.0,1,1,0,Completed,1
3191,84,20,2024-06-28,Normal,10.3,0,0,0,Abandoned,1
3192,84,21,2024-06-21,Normal,24.4,1,1,0,Completed,1
3193,84,22,2024-06-30,Normal,17.7,1,2,0,Completed,1
3194,84,23,2024-06-30,Normal,11.4,1,0,0,Completed,1
3195,84,24,2024-06-30,Normal,26.3,1,2,0,Completed,1
3196,84,25,2024-06-21,Normal,23.0,1,0,0,Completed,1
3197,84,26,2024-06-27,Normal,14.4,1,0,1,Completed,1
3198,84,27,2024-06-27,Normal,20.2,1,0,0,Completed,1
3199,84,28,2024-06-23,Normal,23.7,1,3,0,Completed,1
3200,84,29,2024-06-20,Normal,11.6,0,1,0,Failed,1
3201,84,29,2024-06-24,Normal,30.7,1,1,1,Completed,2
3202,84,30,2024-06-20,Normal,16.7,1,1,0,Completed,1
3203,84,31,2024-06-20,Normal,9.8,1,0,0,Completed,1
3204,84,32,2024-06-24,Normal,14.4,1,5,1,Completed,1
3205,84,33,2024-06-20,Normal,4.6,0,1,0,Abandoned,1
3206,84,34,2024-06-24,Normal,15.4,1,0,0,Completed,1
3207,84,35,2024-06-21,Normal,11.5,1,0,0,Completed,1
3208,85,1,2024-05-17,Normal,34.3,1,0,0,Completed,1
3209,85,2,2024-03-23,Normal,47.3,1,11,0,Completed,1
3210,85,3,2024-04-14,Normal,31.6,1,1,1,Completed,1
3211,85,4,2024-02-14,Normal,64.2,1,4,0,Completed,1
3212,85,4,2024-04-21,Normal,63.3,1,4,0,Completed,2
3213,85,5,2024-05-24,Normal,27.1,0,2,0,Failed,1
3214,85,6,2024-04-08,Normal,38.2,1,1,0,Completed,1
3215,85,7,2024-05-31,Normal,9.7,0,5,0,Failed,1
3216,85,8,2024-03-25,Normal,62.0,1,8,0,Completed,1
3217,85,9,2024-05-07,Normal,75.0,1,14,0,Completed,1
3218,85,9,2024-05-08,Normal,50.9,1,2,0,Completed,2
3219,85,10,2024-04-19,Normal,30.9,0,2,0,Abandoned,1
3220,85,10,2024-04-13,Normal,60.7,1,5,0,Completed,2
3221,85,11,2024-06-09,Normal,20.4,0,0,0,Abandoned,1
3222,85,12,2024-05-07,Normal,82.7,1,3,1,Completed,1
3223,85,12,2024-04-20,Normal,72.0,1,14,0,Completed,2
3224,85,12,2024-05-30,Normal,32.9,0,2,0,Abandoned,3
3225,85,13,2024-05-24,Normal,24.2,1,1,0,Completed,1
3226,85,14,2024-05-30,Normal,26.2,1,3,0,Completed,1
3227,85,15,2024-03-02,Normal,14.5,1,0,0,Completed,1
3228,85,16,2024-06-03,Normal,34.4,1,0,0,Completed,1
3229,85,17,2024-02-10,Normal,38.7,1,1,0,Completed,1
3230,85,17,2024-02-15,Normal,24.0,1,3,0,Completed,2
3231,85,18,2024-03-27,Normal,41.3,1,0,0,Completed,1
3232,85,19,2024-05-31,Normal,18.0,1,3,0,Completed,1
3233,85,20,2024-04-21,Normal,19.3,1,3,0,Completed,1
3234,85,21,2024-05-24,Normal,24.1,1,1,0,Completed,1
3235,85,22,2024-04-17,Normal,10.1,0,0,1,Abandoned,1
3236,85,23,2024-06-26,Normal,15.2,1,0,0,Completed,1
3237,85,24,2024-04-11,Normal,14.2,0,5,0,Abandoned,1
3238,85,25,2024-03-25,Normal,23.7,1,11,0,Completed,1
3239,85,26,2024-02-28,Normal,18.5,1,0,0,Completed,1
3240,85,27,2024-04-12,Normal,19.9,1,0,0,Completed,1
3241,85,28,2024-05-02,Normal,22.3,1,0,0,Completed,1
3242,85,29,2024-03-17,Normal,30.5,1,0,0,Completed,1
3243,85,30,2024-04-03,Normal,20.3,1,1,1,Completed,1
3244,85,31,2024-03-18,Normal,9.4,1,2,0,Completed,1
3245,85,32,2024-05-19,Normal,6.3,0,1,0,Failed,1
3246,85,33,2024-04-05,Normal,6.8,1,2,0,Completed,1
3247,85,34,2024-05-23,Normal,14.3,1,0,0,Completed,1
3248,85,35,2024-04-09,Normal,11.4,1,2,0,Completed,1
3249,86,1,2024-06-12,Normal,19.9,1,2,0,Completed,1
3250,86,2,2024-05-23,Normal,41.0,1,1,0,Completed,1
3251,86,3,2024-06-06,Normal,31.3,1,0,0,Completed,1
3252,86,4,2024-05-28,Normal,66.3,1,0,0,Completed,1
3253,86,5,2024-06-27,Normal,9.6,0,2,0,Failed,1
3254,86,6,2024-06-12,Normal,32.2,1,2,0,Completed,1
3255,86,7,2024-06-21,Normal,41.8,1,1,0,Completed,1
3256,86,8,2024-05-21,Normal,52.4,1,6,0,Completed,1
3257,86,8,2024-06-05,Normal,30.5,0,4,0,Abandoned,2
3258,86,8,2024-06-17,Normal,35.7,0,2,0,Failed,3
3259,86,9,2024-06-02,Normal,68.2,1,7,0,Completed,1
3260,86,10,2024-06-06,Normal,56.8,1,3,1,Completed,1
3261,86,10,2024-06-21,Normal,57.0,1,1,0,Completed,2
3262,86,11,2024-06-16,Normal,20.0,0,9,0,Abandoned,1
3263,86,11,2024-05-28,Normal,38.9,1,0,0,Completed,2
3264,86,12,2024-05-22,Normal,77.6,1,12,0,Completed,1
3265,86,13,2024-05-24,Normal,16.9,1,13,0,Completed,1
3266,86,14,2024-06-12,Normal,22.7,1,0,0,Completed,1
3267,86,15,2024-06-21,Normal,14.4,1,0,0,Completed,1
3268,86,16,2024-05-25,Normal,30.7,1,3,0,Completed,1
3269,86,17,2024-06-06,Normal,28.7,1,0,0,Completed,1
3270,86,18,2024-05-25,Normal,42.9,1,1,0,Completed,1
3271,86,19,2024-05-20,Normal,18.7,1,0,0,Completed,1
3272,86,20,2024-06-30,Normal,21.0,1,1,0,Completed,1
3273,86,21,2024-05-28,Normal,5.7,0,1,0,Abandoned,1
3274,86,22,2024-06-22,Normal,14.6,1,1,0,Completed,1
3275,86,23,2024-06-03,Normal,9.5,1,1,0,Completed,1
3276,86,24,2024-05-21,Normal,26.6,1,2,0,Completed,1
3277,86,24,2024-06-16,Normal,28.5,1,3,0,Completed,2
3278,86,25,2024-06-02,Normal,15.3,1,0,0,Completed,1
3279,86,26,2024-06-08,Normal,15.3,1,0,0,Completed,1
3280,86,27,2024-06-05,Normal,14.5,1,1,0,Completed,1
3281,86,28,2024-06-01,Normal,7.0,0,1,1,Failed,1
3282,86,29,2024-05-30,Normal,20.4,1,7,0,Completed,1
3283,86,29,2024-06-23,Normal,15.8,0,5,0,Failed,2
3284,86,30,2024-06-20,Normal,9.9,0,0,0,Abandoned,1
3285,86,31,2024-06-12,Normal,8.1,1,0,0,Completed,1
3286,86,32,2024-06-06,Normal,11.3,1,1,0,Completed,1
3287,86,32,2024-06-28,Normal,9.8,0,0,0,Abandoned,2
3288,86,33,2024-06-09,Normal,2.4,0,0,0,Abandoned,1
3289,86,34,2024-06-22,Normal,13.9,1,1,0,Completed,1
3290,86,35,2024-05-30,Normal,13.3,1,2,1,Completed,1
3291,87,1,2024-04-17,Normal,10.3,0,0,0,Abandoned,1
3292,87,2,2024-02-05,Normal,49.7,1,0,1,Completed,1
3293,87,3,2024-05-31,Normal,33.3,1,2,1,Completed,1
3294,87,4,2024-04-19,Normal,54.2,0,0,1,Abandoned,1
3295,87,5,2024-02-21,Normal,51.5,1,5,1,Completed,1
3296,87,5,2024-03-13,Normal,51.5,1,1,1,Completed,2
3297,87,6,2024-04-01,Normal,24.9,0,0,1,Abandoned,1
3298,87,7,2024-04-23,Normal,46.8,1,0,0,Completed,1
3299,87,8,2024-04-03,Normal,70.0,1,2,0,Completed,1
3300,87,8,2024-05-06,Normal,52.4,1,8,1,Completed,2
3301,87,8,2024-04-25,Normal,48.4,1,6,0,Completed,3
3302,87,9,2024-03-30,Normal,37.1,0,6,1,Failed,1
3303,87,10,2024-04-25,Normal,39.3,0,2,1,Failed,1
3304,87,10,2024-02-02,Normal,20.7,0,0,1,Abandoned,2
3305,87,11,2024-04-18,Normal,24.0,0,7,0,Abandoned,1
3306,87,12,2024-02-14,Normal,80.6,1,9,0,Completed,1
3307,87,12,2024-05-28,Normal,59.3,1,8,1,Completed,2
3308,87,12,2024-02-02,Normal,83.6,1,12,1,Completed,3
3309,87,13,2024-06-26,Normal,23.6,1,4,1,Completed,1
3310,87,14,2024-02-18,Normal,32.3,1,1,1,Completed,1
3311,87,15,2024-02-03,Normal,15.8,1,0,1,Completed,1
3312,87,16,2024-06-22,Normal,18.9,1,1,1,Completed,1
3313,87,17,2024-03-03,Normal,21.1,0,2,1,Abandoned,1
3314,87,18,2024-04-07,Normal,48.1,1,3,0,Completed,1
3315,87,18,2024-05-09,Normal,43.0,1,0,1,Completed,2
3316,87,19,2024-05-22,Normal,5.5,0,0,1,Failed,1
3317,87,20,2024-04-18,Normal,11.6,0,4,0,Abandoned,1
3318,87,21,2024-01-15,Normal,20.0,1,0,0,Completed,1
3319,87,22,2024-05-06,Normal,14.7,1,0,1,Completed,1
3320,87,23,2024-03-17,Normal,12.9,0,0,1,Failed,1
3321,87,24,2024-04-21,Normal,30.4,1,2,1,Completed,1
3322,87,25,2024-02-15,Normal,10.3,0,0,0,Failed,1
3323,87,26,2024-04-18,Normal,15.6,1,0,0,Completed,1
3324,87,27,2024-01-30,Normal,19.3,1,4,0,Completed,1
3325,87,28,2024-06-11,Normal,15.7,1,3,1,Completed,1
3326,87,28,2024-04-18,Normal,16.1,1,0,0,Completed,2
3327,87,29,2024-02-01,Normal,32.2,1,0,0,Completed,1
3328,87,29,2024-04-05,Normal,28.8,1,0,1,Completed,2
3329,87,30,2024-04-03,Normal,21.9,1,0,0,Completed,1
3330,87,31,2024-03-30,Normal,11.1,1,2,1,Completed,1
3331,87,32,2024-01-24,Normal,12.4,1,1,1,Completed,1
3332,87,32,2024-04-25,Normal,8.3,0,2,0,Failed,2
3333,87,33,2024-03-08,Normal,9.3,1,1,1,Completed,1
3334,87,34,2024-05-21,Normal,14.7,1,1,0,Completed,1
3335,87,35,2024-04-05,Normal,10.1,1,1,0,Completed,1
3336,88,1,2024-06-28,Hard,36.9,1,1,0,Completed,1
3337,88,2,2024-06-18,Hard,59.0,1,2,0,Completed,1
3338,88,3,2024-06-28,Hard,37.5,1,2,1,Completed,1
3339,88,4,2024-06-24,Hard,56.8,1,1,0,Completed,1
3340,88,4,2024-06-29,Hard,64.2,1,6,0,Completed,2
3341,88,5,2024-06-24,Hard,34.3,0,2,0,Abandoned,1
3342,88,6,2024-06-29,Hard,51.9,1,3,0,Completed,1
3343,88,7,2024-06-19,Hard,42.3,1,0,0,Completed,1
3344,88,8,2024-06-25,Hard,50.8,0,1,0,Abandoned,1
3345,88,8,2024-06-26,Hard,82.5,1,5,0,Completed,2
3346,88,9,2024-06-17,Hard,69.0,0,4,0,Failed,1
3347,88,9,2024-06-20,Hard,49.6,0,4,0,Abandoned,2
3348,88,10,2024-06-22,Hard,53.8,1,7,0,Completed,1
3349,88,11,2024-06-30,Hard,50.6,1,3,0,Completed,1
3350,88,11,2024-06-21,Hard,67.2,1,0,0,Completed,2
3351,88,12,2024-06-17,Hard,66.8,1,13,0,Completed,1
3352,88,13,2024-06-18,Hard,17.0,0,0,0,Failed,1
3353,88,14,2024-06-28,Hard,38.9,1,4,0,Completed,1
3354,88,15,2024-06-25,Hard,19.3,1,0,0,Completed,1
3355,88,16,2024-06-17,Hard,39.0,1,1,0,Completed,1
3356,88,17,2024-06-16,Hard,23.5,0,1,0,Abandoned,1
3357,88,18,2024-06-22,Hard,15.6,0,7,0,Abandoned,1
3358,88,18,2024-06-21,Hard,23.4,0,1,0,Failed,2
3359,88,19,2024-06-22,Hard,15.9,1,0,0,Completed,1
3360,88,20,2024-06-26,Hard,23.1,1,3,0,Completed,1
3361,88,21,2024-06-19,Hard,24.1,1,0,0,Completed,1
3362,88,22,2024-06-17,Hard,22.6,1,4,0,Completed,1
3363,88,23,2024-06-21,Hard,18.0,1,1,0,Completed,1
3364,88,24,2024-06-17,Hard,11.7,0,6,0,Abandoned,1
3365,88,25,2024-06-26,Hard,19.7,0,5,0,Abandoned,1
3366,88,26,2024-06-21,Hard,15.9,1,0,0,Completed,1
3367,88,27,2024-06-25,Hard,4.8,0,0,0,Failed,1
3368,88,28,2024-06-23,Hard,27.1,1,1,0,Completed,1
3369,88,29,2024-06-27,Hard,13.5,0,5,0,Failed,1
3370,88,30,2024-06-21,Hard,18.3,1,1,0,Completed,1
3371,88,31,2024-06-17,Hard,10.6,1,1,0,Completed,1
3372,88,32,2024-06-30,Hard,16.1,1,1,1,Completed,1
3373,88,33,2024-06-19,Hard,11.0,1,0,0,Completed,1
3374,88,34,2024-06-23,Hard,17.5,1,2,0,Completed,1
3375,88,35,2024-06-16,Hard,12.2,1,4,0,Completed,1
3376,89,1,2024-06-25,Normal,24.6,1,0,0,Completed,1
3377,89,2,2024-06-24,Normal,51.7,1,0,0,Completed,1
3378,89,3,2024-06-07,Normal,33.9,1,0,1,Completed,1
3379,89,4,2024-06-12,Normal,42.4,0,2,0,Failed,1
3380,89,5,2024-06-04,Normal,44.3,1,1,1,Completed,1
3381,89,6,2024-06-30,Normal,24.6,1,5,0,Completed,1
3382,89,7,2024-06-05,Normal,32.8,1,5,1,Completed,1
3383,89,8,2024-06-15,Normal,39.6,0,3,1,Failed,1
3384,89,9,2024-06-15,Normal,75.8,1,5,1,Completed,1
3385,89,9,2024-06-24,Normal,72.6,1,2,1,Completed,2
3386,89,9,2024-06-14,Normal,49.8,1,0,1,Completed,3
3387,89,10,2024-06-18,Normal,56.4,1,4,0,Completed,1
3388,89,10,2024-06-16,Normal,42.6,1,2,1,Completed,2
3389,89,11,2024-06-06,Normal,53.3,1,2,0,Completed,1
3390,89,12,2024-06-03,Normal,80.1,1,5,0,Completed,1
3391,89,13,2024-06-17,Normal,23.1,1,0,0,Completed,1
3392,89,14,2024-06-21,Normal,20.3,1,2,1,Completed,1
3393,89,15,2024-06-12,Normal,23.0,1,1,1,Completed,1
3394,89,16,2024-06-04,Normal,24.4,1,0,1,Completed,1
3395,89,17,2024-06-17,Normal,40.8,1,1,1,Completed,1
3396,89,18,2024-06-22,Normal,35.1,1,0,1,Completed,1
3397,89,18,2024-06-26,Normal,41.2,1,0,1,Completed,2
3398,89,19,2024-06-18,Normal,15.0,1,0,0,Completed,1
3399,89,20,2024-06-13,Normal,24.1,1,0,1,Completed,1
3400,89,21,2024-06-28,Normal,18.2,1,2,1,Completed,1
3401,89,22,2024-06-28,Normal,19.2,1,0,1,Completed,1
3402,89,23,2024-06-09,Normal,12.3,1,0,1,Completed,1
3403,89,24,2024-06-22,Normal,19.9,1,6,0,Completed,1
3404,89,25,2024-06-20,Normal,19.2,1,1,1,Completed,1
3405,89,26,2024-06-14,Normal,17.6,1,3,1,Completed,1
3406,89,27,2024-06-09,Normal,19.8,1,1,1,Completed,1
3407,89,28,2024-06-10,Normal,26.1,1,0,0,Completed,1
3408,89,28,2024-06-25,Normal,26.1,1,7,1,Completed,2
3409,89,29,2024-06-25,Normal,25.9,1,5,1,Completed,1
3410,89,30,2024-06-24,Normal,24.8,1,0,0,Completed,1
3411,89,31,2024-06-27,Normal,7.8,1,0,0,Completed,1
3412,89,32,2024-06-24,Normal,8.8,0,2,0,Abandoned,1
3413,89,33,2024-06-11,Normal,10.7,1,0,1,Completed,1
3414,89,34,2024-06-27,Normal,15.2,1,0,1,Completed,1
3415,89,35,2024-06-07,Normal,10.3,1,1,1,Completed,1
3416,90,1,2024-05-04,Normal,34.3,1,1,0,Completed,1
3417,90,2,2024-04-11,Normal,34.3,1,3,0,Completed,1
3418,90,3,2024-05-13,Normal,23.3,0,2,1,Abandoned,1
3419,90,4,2024-05-05,Normal,24.3,0,9,0,Failed,1
3420,90,5,2024-05-06,Normal,40.0,1,1,0,Completed,1
3421,90,6,2024-06-28,Normal,24.0,1,1,0,Completed,1
3422,90,7,2024-04-28,Normal,45.6,1,4,0,Completed,1
3423,90,8,2024-06-10,Normal,45.7,1,2,1,Completed,1
3424,90,9,2024-05-25,Normal,62.5,1,2,0,Completed,1
3425,90,10,2024-06-25,Normal,43.0,0,8,0,Failed,1
3426,90,11,2024-05-02,Normal,31.9,1,3,0,Completed,1
3427,90,11,2024-05-27,Normal,55.3,1,6,1,Completed,2
3428,90,12,2024-05-21,Normal,57.0,1,3,0,Completed,1
3429,90,12,2024-06-25,Normal,44.2,0,0,0,Failed,2
3430,90,12,2024-05-19,Normal,53.3,1,3,0,Completed,3
3431,90,13,2024-06-01,Normal,25.1,1,0,0,Completed,1
3432,90,14,2024-06-03,Normal,19.8,1,0,0,Completed,1
3433,90,15,2024-06-11,Normal,16.8,1,0,0,Completed,1
3434,90,16,2024-04-29,Normal,23.6,1,1,0,Completed,1
3435,90,17,2024-06-18,Normal,11.4,0,1,0,Abandoned,1
3436,90,17,2024-04-05,Normal,28.3,1,2,1,Completed,2
3437,90,18,2024-06-12,Normal,8.5,0,4,0,Abandoned,1
3438,90,18,2024-04-02,Normal,39.1,1,3,0,Completed,2
3439,90,19,2024-06-30,Normal,12.5,1,1,0,Completed,1
3440,90,20,2024-06-13,Normal,8.3,0,2,0,Failed,1
3441,90,21,2024-05-30,Normal,18.1,1,1,0,Completed,1
3442,90,22,2024-05-02,Normal,10.1,0,4,1,Failed,1
3443,90,23,2024-04-22,Normal,12.1,1,0,0,Completed,1
3444,90,24,2024-04-04,Normal,19.0,1,1,0,Completed,1
3445,90,25,2024-04-02,Normal,19.5,1,0,0,Completed,1
3446,90,26,2024-05-18,Normal,18.2,1,0,0,Completed,1
3447,90,27,2024-06-19,Normal,19.9,1,2,0,Completed,1
3448,90,28,2024-04-11,Normal,19.7,1,0,0,Completed,1
3449,90,29,2024-06-30,Normal,22.9,1,2,0,Completed,1
3450,90,30,2024-04-07,Normal,13.8,1,0,1,Completed,1
3451,90,31,2024-04-25,Normal,12.5,1,0,0,Completed,1
3452,90,32,2024-06-12,Normal,16.3,1,3,0,Completed,1
3453,90,32,2024-06-17,Normal,20.3,1,1,0,Completed,2
3454,90,33,2024-06-29,Normal,8.6,1,0,0,Completed,1
3455,90,34,2024-04-08,Normal,9.3,1,0,0,Completed,1
3456,90,35,2024-04-12,Normal,6.2,0,2,1,Failed,1
3457,91,1,2024-05-28,Hard,26.2,0,1,1,Failed,1
3458,91,2,2024-06-09,Hard,50.0,1,0,0,Completed,1
3459,91,3,2024-06-08,Hard,57.4,1,1,1,Completed,1
3460,91,4,2024-06-29,Hard,85.1,1,5,0,Completed,1
3461,91,4,2024-06-14,Hard,72.7,1,9,0,Completed,2
3462,91,5,2024-06-30,Hard,50.4,1,1,0,Completed,1
3463,91,6,2024-05-31,Hard,36.2,1,3,1,Completed,1
3464,91,7,2024-05-17,Hard,21.0,0,0,1,Failed,1
3465,91,8,2024-05-16,Hard,18.1,0,0,1,Abandoned,1
3466,91,9,2024-06-07,Hard,53.9,1,7,0,Completed,1
3467,91,10,2024-06-20,Hard,41.7,0,0,1,Failed,1
3468,91,11,2024-06-13,Hard,52.1,1,1,0,Completed,1
3469,91,12,2024-06-16,Hard,69.7,1,9,1,Completed,1
3470,91,12,2024-06-22,Hard,110.8,1,9,0,Completed,2
3471,91,13,2024-05-15,Hard,37.7,1,1,0,Completed,1
3472,91,14,2024-06-10,Hard,19.8,0,6,0,Failed,1
3473,91,15,2024-06-23,Hard,24.5,1,3,0,Completed,1
3474,91,16,2024-06-25,Hard,15.3,0,2,1,Failed,1
3475,91,17,2024-06-13,Hard,48.2,1,0,1,Completed,1
3476,91,17,2024-05-20,Hard,49.6,1,8,1,Completed,2
3477,91,18,2024-06-22,Hard,39.6,1,2,1,Completed,1
3478,91,18,2024-06-25,Hard,38.1,1,7,1,Completed,2
3479,91,19,2024-05-24,Hard,5.1,0,3,1,Failed,1
3480,91,20,2024-05-16,Hard,28.3,1,0,1,Completed,1
3481,91,21,2024-05-31,Hard,21.0,0,8,1,Abandoned,1
3482,91,22,2024-05-27,Hard,22.4,1,0,0,Completed,1
3483,91,23,2024-05-20,Hard,16.5,1,0,0,Completed,1
3484,91,24,2024-06-08,Hard,29.2,1,8,1,Completed,1
3485,91,24,2024-06-05,Hard,21.0,0,2,1,Failed,2
3486,91,25,2024-05-15,Hard,18.6,1,2,0,Completed,1
3487,91,26,2024-05-15,Hard,17.2,1,4,0,Completed,1
3488,91,27,2024-06-07,Hard,27.7,1,1,0,Completed,1
3489,91,28,2024-06-17,Hard,27.8,1,17,1,Completed,1
3490,91,28,2024-06-30,Hard,26.0,1,2,1,Completed,2
3491,91,29,2024-05-20,Hard,25.9,1,10,1,Completed,1
3492,91,30,2024-06-10,Hard,27.4,1,1,1,Completed,1
3493,91,31,2024-06-17,Hard,9.4,0,0,1,Abandoned,1
3494,91,32,2024-05-31,Hard,24.9,1,3,0,Completed,1
3495,91,33,2024-05-22,Hard,12.7,1,1,0,Completed,1
3496,91,34,2024-06-11,Hard,17.7,1,1,1,Completed,1
3497,91,35,2024-05-15,Hard,11.0,1,0,1,Completed,1
3498,92,1,2024-05-11,Normal,19.1,1,0,1,Completed,1
3499,92,2,2024-02-04,Normal,38.8,1,0,0,Completed,1
3500,92,3,2024-05-02,Normal,42.9,1,1,1,Completed,1
3501,92,4,2024-06-04,Normal,46.3,1,1,0,Completed,1
3502,92,5,2024-03-19,Normal,21.4,0,1,0,Failed,1
3503,92,5,2024-06-20,Normal,34.3,1,0,0,Completed,2
3504,92,6,2024-02-25,Normal,31.2,1,0,0,Completed,1
3505,92,7,2024-02-15,Normal,27.7,0,0,0,Failed,1
3506,92,8,2024-05-19,Normal,82.1,1,0,0,Completed,1
3507,92,8,2024-01-20,Normal,65.9,1,5,0,Completed,2
3508,92,9,2024-03-25,Normal,22.6,0,1,0,Failed,1
3509,92,10,2024-06-30,Normal,52.3,1,0,0,Completed,1
3510,92,11,2024-01-31,Normal,45.8,1,5,0,Completed,1
3511,92,11,2024-01-28,Normal,33.4,1,0,1,Completed,2
3512,92,12,2023-12-29,Normal,36.6,0,17,0,Failed,1
3513,92,12,2024-05-28,Normal,55.3,0,4,0,Abandoned,2
3514,92,12,2024-01-29,Normal,51.8,0,2,0,Failed,3
3515,92,13,2024-01-19,Normal,28.5,1,2,0,Completed,1
3516,92,14,2024-03-23,Normal,21.4,1,0,0,Completed,1
3517,92,15,2024-03-17,Normal,18.9,1,1,1,Completed,1
3518,92,16,2024-01-31,Normal,22.2,0,1,0,Failed,1
3519,92,17,2024-03-14,Normal,40.6,1,0,1,Completed,1
3520,92,17,2024-04-22,Normal,41.1,1,10,0,Completed,2
3521,92,18,2024-02-15,Normal,21.6,0,6,0,Failed,1
3522,92,18,2024-06-05,Normal,30.7,1,6,0,Completed,2
3523,92,19,2024-04-03,Normal,16.3,1,0,0,Completed,1
3524,92,20,2024-03-16,Normal,16.4,1,3,0,Completed,1
3525,92,21,2024-02-07,Normal,19.6,1,1,1,Completed,1
3526,92,22,2024-05-13,Normal,16.8,1,2,0,Completed,1
3527,92,23,2024-04-14,Normal,14.0,1,0,0,Completed,1
3528,92,24,2024-01-14,Normal,26.8,1,2,1,Completed,1
3529,92,25,2024-03-11,Normal,17.6,1,0,0,Completed,1
3530,92,26,2024-02-02,Normal,14.2,1,1,0,Completed,1
3531,92,27,2024-04-12,Normal,14.7,1,0,1,Completed,1
3532,92,28,2024-06-07,Normal,22.7,1,0,0,Completed,1
3533,92,29,2024-04-24,Normal,7.3,0,8,1,Abandoned,1
3534,92,30,2024-05-02,Normal,15.6,1,0,1,Completed,1
3535,92,31,2024-05-10,Normal,7.5,0,1,0,Failed,1
3536,92,32,2024-04-21,Normal,5.3,0,2,0,Abandoned,1
3537,92,32,2024-06-11,Normal,12.8,1,2,0,Completed,2
3538,92,33,2024-04-30,Normal,9.2,1,1,0,Completed,1
3539,92,34,2024-05-29,Normal,15.2,1,0,0,Completed,1
3540,92,35,2024-03-15,Normal,8.6,1,0,0,Completed,1
3541,93,1,2024-05-18,Hard,39.3,1,0,1,Completed,1
3542,93,2,2024-04-26,Hard,57.2,1,0,1,Completed,1
